Number,NPs EOR Method,NPs Concentration(ppm),Polymer Concentration(ppm),NPs Type,NPs Size(nm),Brine Salinity(ppm),API Gravity,Initial Oil Saturation,Viscosity(cp),Temperature,Prosity(%),Permeability(mD),Rock Type,PV injection,EOR,PV injection (ture),EOR (true),EOR after waterflooding,Paper Number,NPs EOR Method (Numeric),NPs Type (Numeric),Rock Type (Numeric),Class
1119,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.0196,71.6918,3.0058,24.7906,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1120,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.1139,71.8593,3.1001,24.9581,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1121,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.22,72.0268,3.2062,25.1256,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1122,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.3026,72.0268,3.2888,25.1256,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1123,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.3733,72.0268,3.3595,25.1256,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1124,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.444,72.0268,3.4302,25.1256,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1125,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.5265,72.0268,3.5127,25.1256,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1126,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.6326,72.0268,3.6188,25.1256,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1127,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.7269,72.0268,3.7131,25.1256,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1128,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.833,72.0268,3.8192,25.1256,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1129,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.8919,72.0268,3.8781,25.1256,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1130,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,4.9627,72.1943,3.9489,25.2931,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1131,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,5.0334,72.1943,4.0196,25.2931,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1132,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,5.1041,72.3618,4.0903,25.4606,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1133,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,5.1866,72.3618,4.1728,25.4606,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1134,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,5.2927,72.3618,4.2789,25.4606,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1135,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,5.3752,72.3618,4.3614,25.4606,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1136,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,5.446,72.3618,4.4322,25.4606,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1137,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,5.5167,72.3618,4.5029,25.4606,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1138,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,5.5992,72.3618,4.5854,25.4606,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1139,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,5.7171,72.3618,4.7033,25.4606,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1140,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,5.8114,72.3618,4.7976,25.4606,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1141,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9381,35,31,17000,Sand Stone,5.8939,72.5293,4.8801,25.6281,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1142,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.0138,46.9012,0,0,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1143,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.0255,48.0737,0.0117,1.1725,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1144,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.0609,49.0787,0.0471,2.1775,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1145,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.1081,50.5863,0.0943,3.6851,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1146,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.167,51.4238,0.1532,4.5226,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1147,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.2024,52.9313,0.1886,6.0301,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1148,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.2613,53.9363,0.2475,7.0351,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1149,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.3084,54.7739,0.2946,7.8727,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1150,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.3556,55.6114,0.3418,8.7102,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1151,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.4263,56.9514,0.4125,10.0502,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1152,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.5206,57.9564,0.5068,11.0552,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1153,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.5914,59.464,0.5776,12.5628,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1154,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.6621,60.3015,0.6483,13.4003,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1155,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.7328,61.139,0.719,14.2378,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1156,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.8035,61.6415,0.7897,14.7403,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1157,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.8625,62.4791,0.8487,15.5779,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1158,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.9096,62.9816,0.8958,16.0804,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1159,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,1.9921,63.9866,0.9783,17.0854,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1160,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.0629,64.9916,1.0491,18.0904,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1161,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.169,66.3317,1.1552,19.4305,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,1
1162,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.275,67.3367,1.2612,20.4355,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1163,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.3222,67.6717,1.3084,20.7705,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1164,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.3576,68.1742,1.3438,21.273,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1165,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.4401,68.8442,1.4263,21.943,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1166,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.5108,69.5142,1.497,22.613,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1167,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.5815,70.0168,1.5677,23.1156,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1168,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.6876,70.6868,1.6738,23.7856,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1169,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.7466,71.1893,1.7328,24.2881,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1170,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.8291,71.6918,1.8153,24.7906,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1171,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,2.9116,71.8593,1.8978,24.9581,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1172,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,3.0059,72.3618,1.9921,25.4606,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1173,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,3.1002,72.6968,2.0864,25.7956,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1174,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,3.1945,73.0318,2.1807,26.1306,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1175,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,3.2888,73.0318,2.275,26.1306,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1176,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,3.3949,73.5343,2.3811,26.6331,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1177,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,3.5246,73.7018,2.5108,26.8006,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1178,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,3.6189,73.8693,2.6051,26.9681,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1179,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,3.6896,74.0369,2.6758,27.1357,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1180,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,3.7957,74.0369,2.7819,27.1357,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1181,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,3.9018,74.0369,2.888,27.1357,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1182,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,3.9725,74.0369,2.9587,27.1357,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1183,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,4.0668,74.0369,3.053,27.1357,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1184,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,4.1611,74.3719,3.1473,27.4707,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1185,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,4.2554,74.3719,3.2416,27.4707,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1186,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,4.3733,74.3719,3.3595,27.4707,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1187,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,4.4558,74.5394,3.442,27.6382,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1188,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,4.5619,74.5394,3.5481,27.6382,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1189,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,4.6326,74.5394,3.6188,27.6382,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1190,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,4.7269,74.5394,3.7131,27.6382,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1191,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,4.833,74.5394,3.8192,27.6382,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1192,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,4.9155,74.5394,3.9017,27.6382,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1193,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,5.0098,74.5394,3.996,27.6382,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1194,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,5.1159,74.7069,4.1021,27.8057,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1195,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,5.1866,74.7069,4.1728,27.8057,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1196,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,5.2692,74.7069,4.2554,27.8057,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1197,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,5.3752,74.7069,4.3614,27.8057,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1198,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,5.4578,74.7069,4.444,27.8057,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
1199,Fe3O4@PNIPAM,1000,1000,Fe3O4,50,5000,58,100,0.9074,45,31,17000,Sand Stone,5.5403,74.7069,4.5265,27.8057,"We considered initial oil saturaion 100 because of the sandpack flooding, API Gravity was considered approximately",1,2,1,1,2
